"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrez_id"
"5830428M24Rik",17.3911928791379,2.7942882149188,2.67674805860268,NA,NA,NA
"5830432E09Rik",11.9020041929121,0.578555551982255,1.55598435468087,NA,NA,NA
"6030458C11Rik",8.39693769515588,0.387569383304733,1.74464648763651,NA,NA,77877
"6430548M08Rik",28.7801494034441,2.08422664747967,0.676450158584696,NA,NA,234797
"6530402F18Rik",5.62121840425244,0.337306943895176,1.51886985860801,0.0911006201575027,0.125476364809495,NA
"6820431F20Rik",2.4518565129718,3.28012642714602,1.23756371481629,0.126350193519695,0.167820721477746,NA
"9130401M01Rik",3.06974926268127,0.800216844846408,0.794353823725718,NA,NA,75758
"9430038I01Rik",5.7027513533538,0.441131580362545,1.42308178369975,0.341924629469449,0.400872836087352,77252
"9530068E07Rik",46.3594203927231,1.09502130022602,0.454950868477611,1.72980360239864e-07,8.43312167196779e-07,213673
"9930021J03Rik",5.10606434616183,0.460003608102506,1.57354063199605,NA,NA,240613
"9930111J21Rik1",6.79924168017425,3.57564759357283,1.53526074569188,0.340199343590254,0.399288566331837,667214
"9930111J21Rik2",26.4753973698398,3.12355318080869,0.769155010039771,5.92205008457396e-07,2.62719202505407e-06,245240
"A130010J15Rik",2.8040478347918,-0.408217771057844,1.91559202302951,NA,NA,319266
"A130077B15Rik",1.79141645276997,0.325140984815236,1.78295001048837,NA,NA,NA
"A430005L14Rik",14.2861999724692,0.363396044486111,1.4341526322796,0.0111907911793044,0.0196244753064944,97159
"A530032D15Rik",2.41897274426822,-0.326296689334596,0.71622263584165,NA,NA,381287
"A530064D06Rik",13.4949506599032,-0.848605934807266,2.35010228703872,0.0015503897122893,0.003386224513101,328830
"A630001G21Rik",17.0094259362836,0.603797598190072,1.45621183103831,0.000804175290847395,0.001869889986631,319997
"A730008H23Rik",23.1894515380714,0.567298411069696,0.513291166367554,1.80852647129399e-05,6.05615294046488e-05,NA
"A930007I19Rik",5.30553573893053,7.24927863848059,3.57081402169903,0.00356646333598214,0.00708207195607613,NA
"A930011G23Rik",23.7384166717817,0.314034072418868,1.581564467616,0.00535724452456738,0.0102229694442594,NA
"AA465934",2.4523073202691,0.493443054586352,0.610012085028351,5.94099099633589e-05,0.000178257556545797,NA
"AA467197",1.70261884959171,-0.376461090661799,1.80247756158234,0.309028836407246,0.366735592075735,433470
"Aaas",9.8194880997197,0.188882966672946,1.60360213463427,0.77261883886803,0.812175300588874,223921
"Aacs",6.998400501542,0.221930294199845,1.6085784941912,NA,NA,78894
"Aagab",18.9480036972964,2.84685115521321,1.71041270004871,0.0595262763094841,0.0861168306320134,66939
"Aak1",6.8656112947398,0.304534456165515,1.58567344890098,0.0381603195350241,0.0577515528969777,269774
"Aamdc",4.1623464585451,0.400719290067599,1.86442909488153,NA,NA,66273
"Aamp",53.2718886888458,0.174901177012019,0.417280361546588,5.0930306961617e-09,3.15531476205144e-08,227290
"Aar2",10.1808779539338,0.311761687639688,1.60805613975551,NA,NA,68295
"Aars",8.38678475648304,0.451711681979932,1.39426471175099,0.688421190832563,0.73561737255603,234734
"Aars2",3.60155648936937,0.270850656135841,1.83081772110388,NA,NA,224805
"Aasdhppt",7.10012880128898,0.380357096019608,1.75563067901728,NA,NA,67618
"Aatf",8.56497806994572,0.700263870398673,1.12456433119618,0.0440681119202462,0.0656970735306253,56321
"AB124611",60.0484733007009,0.670596020465809,1.20835963852237,0.0829991107802652,0.115736243721893,382062
"Abca1",16.5382830797261,0.214565796661015,1.58396954218086,NA,NA,11303
"Abca13",4.98083494529223,-0.175077286052171,1.84912825520967,NA,NA,268379
"Abca2",36.0198083060971,0.680826668319878,0.735499306966902,NA,NA,11305
"Abca3",10.7124884344624,0.507580773322706,1.80463367579428,NA,NA,27410
"Abca7",59.112795038027,1.00384185887216,0.455485363838606,4.41843936425653e-14,5.56080993466156e-13,27403
"Abca9",28.7002238857492,1.44894682892918,1.68028092458627,5.46747605659041e-05,0.000165601189685665,217262
"Abcb1b",1.12035692682253,-0.284733101182448,1.88684161376643,NA,NA,18669
"Abcb7",28.2066568130519,1.07191911059544,0.642285272426538,7.04059669020985e-05,0.000207939430140545,11306
"Abcb8",4.86724574518818,-0.271489425816448,1.88375070076831,0.185276756201063,0.235114878919461,74610
"Abcc1",8.4370936636782,1.26564049090562,0.864527474859115,NA,NA,17250
"Abcc3",7.95525876003338,-0.19512493248557,1.8583794782336,NA,NA,76408
"Abcc4",11.2287795554424,0.267776219266079,1.36903435615944,0.513423295149488,0.571401950786592,239273
"Abcc5",30.3630547044882,0.944826722788106,1.47081915390933,1.20569971510656e-07,6.02004082227018e-07,27416
"Abcd1",26.3528095404562,0.643854954348587,1.40251268088502,0.207349647382128,0.258873872759679,11666
"Abcd2",67.0236165677927,1.20829322192728,0.520962913438529,NA,NA,26874
"Abcd3",6.63043039930174,0.260662314025719,1.83511669330954,NA,NA,19299
"Abcd4",7.97574059556589,1.27439074191276,1.83171251976216,NA,NA,19300
"Abce1",17.2940112360726,0.488032504962186,1.49864971436045,0.208039294897069,0.259633688507817,24015
"Abcf1",24.6728833813914,0.385647219637011,0.398830963351344,0.160555317977579,0.206945144258424,224742
"Abcf2",25.1740291149633,0.406186946746771,0.546843252957466,4.95925820045021e-06,1.86656921457603e-05,27407
"Abcf3",10.3823509907468,0.631151056920675,1.71648194506941,0.376492813911998,0.436843500438373,27406
"Abcg1",257.16451184181,-0.0839145592544357,0.309184843288148,3.80539708637442e-25,1.24374355792421e-23,11307
"Abcg3",13.6598693676179,1.09535312644274,0.75950514559229,NA,NA,27405
"Abhd10",6.51465423859284,0.873954260210418,0.79098887736744,NA,NA,213012
"Abhd11",31.4072076811626,0.553760158870166,0.485487448447208,1.53302076385047e-20,3.57110218662767e-19,68758
"Abhd12",74.2486966752052,0.606745104991816,1.33535801724204,2.96341014312045e-05,9.51559166758377e-05,76192
"Abhd13",3.36867261906949,0.138096194842054,1.74676120714806,NA,NA,68904
"Abhd15",1.65467104548351,0.406844630346942,1.4342147425163,0.00323705391686982,0.00648828766942055,67477
"Abhd16a",25.5286480283083,0.318194909309285,1.55331102507483,0.157200842263694,0.203316897948965,193742
"Abhd17a",3.01617120971313,1.75610656670288,1.71141164252966,NA,NA,216169
"Abhd17b",6.25592635658588,0.635602169491314,1.77361816184518,0.481195488165426,0.541270991604517,226016
"Abhd17c",3.64679188227144,0.419703653540471,1.79650706661915,NA,NA,70178
"Abhd18",5.17536079405111,0.14305567826147,1.74323762119214,NA,NA,269423
"Abhd2",58.4884566978993,-0.231465049666887,0.356549660027271,5.53032819781708e-26,1.8548315411108e-24,54608
"Abhd4",12.6357555481136,0.27109960717299,1.72547056803121,0.0487631471253658,0.0719430493977645,105501
"Abhd5",13.5810017637454,0.380979385063604,1.55632647851145,0.0449654693165711,0.0668636946244091,67469
"Abi1",126.210721251689,1.50514498612463,0.515321637324523,0.000430734226300686,0.00106289809463875,11308
"Abi2",6.51104192004851,2.34843499129207,1.46735626364613,NA,NA,329165
"Abi3",28.6393820425994,0.837591181323504,0.302278961362378,4.68868811035542e-33,2.65802973760503e-31,66610
"Abl1",13.6018158703951,0.966622469625441,1.89698859090487,0.00690190007346615,0.0127674189635068,11350
"Abl2",13.2275959633045,1.35256606798976,0.710619580065157,0.00930333657050236,0.0166752025939111,11352
"Abr",36.7563916916331,0.664113715480347,0.456734188087861,NA,NA,109934
"Abracl",62.5472353611903,0.804678932419858,0.392671687523231,NA,NA,73112
"Abraxas2",29.4067696527763,1.19947368196888,0.626425933750285,0.0248446694448137,0.0396697289290818,109359
"Abt1",5.86518386277003,0.294613802674699,1.47378392993713,0.415422602039981,0.476660789659344,30946
"Abtb1",28.747009303704,0.17858997694154,1.36677449377774,0.219852563241579,0.272360379061217,80283
"Abtb2",5.0390931434807,0.211740311799226,1.8212386976948,0.0556535641375139,0.0810633769588254,99382
"Acaa1a",66.0977217972433,0.535608703748468,1.36198670269132,0.339823240375718,0.398993342713865,113868
"Acaa2",36.7514952901427,0.590419923935338,1.40150846287765,0.00302955045076347,0.00612991161958016,52538
"Acaca",7.2540215790854,6.41715406386834,1.69612174868693,NA,NA,107476
"Acad8",16.2545408551161,0.28047104417633,1.70582959528653,0.0345421567513193,0.0530513201028413,66948
"Acad9",6.91622417883672,0.266514069468257,1.65252791711201,0.0367409371304771,0.0559114234404737,229211
"Acadl",32.0936897670663,0.221453824974083,0.494006003177062,NA,NA,11363
"Acadm",14.4746089829497,0.311728392397448,1.21082551113797,0.00327248617180903,0.00654936538554086,11364
"Acads",4.94993781498883,0.761980808973336,1.7731914521973,0.256245854094026,0.31136398735325,11409
"Acadsb",14.107459444971,0.284076981867985,1.62907056050026,0.0137645513412843,0.0235072556364348,66885
"Acadvl",10.5177666564402,0.374207713046583,1.52828107274517,0.0593398497786488,0.0859247463114883,11370
"Acap1",3.35191314973507,-0.421094265162349,1.96240624175628,NA,NA,216859
"Acap2",41.9343596984538,0.382207356033843,0.372528771439945,0.00013753416386827,0.000379106649630008,78618
"Acap3",2.70099342347587,0.373858847446535,1.73436602582248,NA,NA,140500
"Acat1",27.736911012527,0.457304043755236,1.42304261902073,0.00199620920020785,0.00421775935998045,110446
"Acat2",2.61156151970886,0.161233888617387,1.69455826057275,NA,NA,110460
"Acbd3",11.2297455847747,0.374665689381468,1.60067794109793,NA,NA,170760
"Acbd4",2.4303258819059,-0.142325629393385,1.85666187105335,NA,NA,67131
"Acbd5",20.1959366295974,2.43119946008502,1.53790894845418,0.0119018118413611,0.020746396368914,74159
"Acbd6",4.12924994597401,0.509694520816421,1.48461650146616,NA,NA,72482
"Accs",3.7934756626712,0.277775913185466,1.84423490669095,0.979774299611691,0.985311485606357,329470
"Acd",16.4628337031498,0.523426540343009,1.53433508222718,7.60368415953804e-08,3.91868066983111e-07,497652
"Ace",46.5086352396819,7.76897352357951,1.24898991270324,0.000116184703416717,0.000326724850784673,11421
"Acer3",95.8045568776487,1.7655272904728,0.446240000630251,0.000205346549548242,0.000545377278775307,66190
"Acin1",32.9990113871876,0.370810573438699,0.401279104691196,6.07641684043298e-15,8.24693353385883e-14,56215
"Acly",50.8358735466231,0.86054360109524,0.395748869982804,2.95934692374508e-05,9.50731012713692e-05,104112
"Aco1",6.889085195169,0.236303646422554,1.54904395761641,NA,NA,11428
"Aco2",27.1052496463458,0.844341200826424,0.585989369998509,NA,NA,11429
"Acod1",4.10351073982635,0.535505570273172,1.92302079618214,NA,NA,16365
"Acot11",2.88422821812742,0.243699588135717,1.71790158151075,0.730470528204297,0.773070246766352,329910
"Acot13",12.1072556945681,1.28346737027046,0.613382066696501,NA,NA,66834
"Acot2",5.48936445627703,1.20876413179086,0.622740832761779,NA,NA,171210
"Acot7",19.7570444112077,0.0640153189512831,1.33941951596636,0.454277303588293,0.514333758710959,70025
"Acot8",7.71836928153478,0.253006104978489,1.50637048086744,0.0796403641238675,0.11163592397757,170789
"Acot9",49.1049345233681,1.29868972629068,2.044726258357,0.0556459219881671,0.0810633769588254,56360
"Acox1",18.509974831079,0.050616202874604,0.475541110310387,NA,NA,11430
"Acox3",27.6651908951249,0.466447373934893,1.4557102657321,0.00199619614445012,0.00421775935998045,80911
"Acp1",24.8419947832466,0.71779641590583,1.4858280977662,8.67965525763805e-08,4.42337880512564e-07,11431
"Acp2",14.2875292752532,0.186395189911748,1.42820404973952,0.992366452757928,0.994539971271478,11432
"Acp5",13.0294685774298,0.621765716602451,1.79478315850616,0.057018886130661,0.0828824562180654,11433
"Acp6",17.0045557737729,1.39671331915994,1.79116906186172,8.3768080153212e-11,6.81853013292854e-10,66659
"Acsf3",13.9706041806463,0.282528305673987,1.31728382140267,1.91641923713746e-06,7.80953030095581e-06,257633
"Acsl1",17.0930402804913,-0.276347279669502,0.637122089389437,NA,NA,14081
"Acsl4",16.6096965629922,2.17088767486567,2.44133432935769,1.3671818420257e-05,4.70154281798093e-05,50790
"Acsl5",25.8969532923799,0.683154787166544,1.33351169522149,0.0428901737005773,0.064150000636446,433256
"Acss1",21.3834471413341,4.34038085547773,1.80476012739663,6.78387323554235e-05,0.000201005975702517,68738
"Acss2",5.39351765365093,0.23914109387406,1.53380918201769,NA,NA,60525
"Acta2",6.81245642275686,0.270512803920166,1.67756174103525,0.819235893292803,0.853198688413866,11475
"Actb",12337.1303825325,-1.44385058101646,0.164452490170556,2.55584352039529e-42,2.02132513477188e-40,11461
"Actg1",249.903154698811,-0.905778645393432,0.189302406850407,4.61933995315076e-06,1.74581072211704e-05,11465
"Actl6a",14.0357397673866,0.486684535387132,1.43009587481721,0.0006963631410991,0.00164225529216174,56456
"Actn1",1.47846952764797,0.0146686108009874,1.20721264821559,NA,NA,109711
"Actn4",28.7726259514451,1.08774030935464,1.87784475021568,0.453898466039548,0.514086558247762,60595
"Actr10",20.3290888169383,0.979251681927992,0.780417328216979,0.111817169952749,0.15054661427434,56444
"Actr1a",31.2524704880053,0.471205072880882,1.40676839024535,0.31252002649823,0.370319919578389,54130
"Actr1b",11.7373733230798,0.674984181082716,1.81124334203212,0.026190173029376,0.0415385611354747,226977
"Actr2",419.239743143474,-0.937663295057122,0.198585898448086,9.73174386777242e-50,1.29878231701979e-47,66713
"Actr3",375.865210407097,0.319758845641401,0.237106589301115,0.0867069583902393,0.120226141871834,74117
"Actr3-ps",22.8117305707398,3.06527467534063,0.827041064888805,0.319958042990469,0.378094673196263,NA
"Actr5",4.44484942441144,0.441556436047061,1.72653737411491,0.0300286148643928,0.0469866406500489,109275
"Actr6",18.0996597316925,0.0912918487739038,1.47270774074727,7.23796593635265e-11,5.99049222070737e-10,67019
"Actr8",15.0238482991472,0.384630926889466,1.59959714910308,0.258259363700991,0.313335129520558,56249
"Acvr1b",4.25863749164763,0.717111174357447,1.76310848663512,NA,NA,11479
"Acvr2a",6.22122976803442,0.256167024234264,1.76862855543471,NA,NA,11480
"Acvrl1",7.44395863765141,0.14441073537393,1.70913011812252,0.588306607391437,0.64180724232792,11482
"Acyp1",2.74378998538359,3.62149304444237,1.52219202527566,2.82031388863029e-06,1.11593148675513e-05,66204
"Adal",5.94701644790403,-0.0763539943327605,1.86041623838844,NA,NA,75894
"Adam10",188.02288545853,0.649297250821456,1.31016547915578,7.58046223002523e-07,3.29223329122316e-06,11487
"Adam15",27.5930963852743,0.319342479803854,0.513495386872107,0.410019292343667,0.471051575816631,11490
"Adam17",41.8525588631138,0.898653602589654,0.481944209854563,0.00115851800888145,0.00260310991402825,11491
"Adam19",7.36662975515557,-0.366101223942322,1.91444587091368,NA,NA,11492
"Adam8",39.382500028583,-1.52573932406291,2.97696246514617,0.00996042450384665,0.0176777919069928,11501
"Adam9",15.6976218179817,0.550969426217059,1.71116071149336,0.524948191360301,0.582709775403584,11502
"Adamts10",7.06101799856344,5.08150315710567,3.05097733111305,NA,NA,224697
"Adamtsl4",1.81746061719538,0.473452716061047,1.62560023797829,NA,NA,229595
"Adap1",12.6401974362448,0.227707892796511,1.43756160105443,0.0556405835416783,0.0810633769588254,231821
"Adap2",22.558771432378,0.981928749447586,0.564134594148299,2.09416476558816e-11,1.84782637580685e-10,216991
"Adar",12.4006895686268,0.501502126675929,1.50518697877145,0.00660062120046451,0.0122632190864778,56417
"Adck1",5.61522450848579,0.293406728764476,1.7507196766595,NA,NA,72113
"Adck2",4.23051265736533,0.353720401717636,1.69329227505403,0.8018937258159,0.837861883473602,57869
"Adcy7",53.9402638619254,0.568059300812677,0.466236375471699,5.09720177290602e-08,2.70080021151662e-07,11513
"Add1",38.5123081617263,0.339852502965897,1.35121709355021,1.80750265565564e-05,6.05589017370819e-05,11518
"Add3",77.7334188459316,1.21708380399286,1.30735700824059,6.65767580803687e-06,2.4482819303263e-05,27360
"Adgre1",161.033972971991,0.915842665275646,1.32758482394044,0.000382328200433845,0.000952993950186464,13733
"Adgre4",293.020618967901,3.56819920469594,1.79952693603465,1.14917490777241e-06,4.85112919799793e-06,52614
"Adgre5",171.22719047186,0.8108244930362,0.264687818734024,1.28050019157873e-23,3.62959479082006e-22,26364
"Adh5",26.9007478710244,1.74866655281072,1.25753889418058,1.87079968881663e-08,1.06622266962272e-07,11532
"Adi1",8.79991637386015,-0.65852186343079,2.0846133383617,0.847939392228449,0.877528230470993,104923
"Adipor1",214.635323893306,0.482387834811804,0.295546015171041,1.29086713613391e-12,1.34939822916938e-11,72674
"Adipor2",32.2912835638139,0.619864651899611,1.51463668821961,0.00175844252398425,0.00377499423882142,68465
"Adk",13.6410651838884,0.151584665315336,0.699452594975331,0.000664995223963194,0.00157310170040924,11534
"Adnp2",38.6672961290623,0.802382414340705,1.64947848193246,NA,NA,240442
"Ado",28.4971250087524,0.0692350814845127,1.58464596364702,0.927741907807692,0.944250820053396,211488
"Adora2b",27.2451820652566,0.256325657472164,0.858946914218323,NA,NA,11541
"Adora3",1.26929197026721,-1.7793883713417,3.32439501207165,0.716607307128368,0.760282611703267,11542
"Adora3",1.26929197026721,-1.7793883713417,3.32439501207165,0.716607307128368,0.760282611703267,69296
"Adpgk",18.6846827849175,0.588478747655524,1.05005966269433,NA,NA,72141
"Adprh",25.4604711587519,0.89144067413057,0.45623944839562,0.290079196001826,0.347861450234369,11544
"Adprhl2",6.84221679248337,1.10242335955108,1.42093414408351,0.541378547830657,0.597840196070193,100206
"Adprm",8.16908665077529,-0.156838164880199,1.85542554104568,NA,NA,66358
"Adrb1",3.29131764126789,1.64680360243163,2.73780655490565,0.532483260021532,0.589949457574876,11554
"Adrb2",98.2399354339572,5.15527028467565,1.21485959529731,3.57892458285091e-09,2.27672203353952e-08,11555
"Adrm1",40.0949707175592,0.588312955938924,1.26838270020852,2.61916211408826e-08,1.46535829719209e-07,56436
"Adsl",9.87108457612447,3.12399872665234,2.05464668371593,0.0347789699046421,0.0533078618619597,11564
"Adss",52.3181003789198,1.80214364961239,0.577838449060153,0.00106408112498748,0.00240441047148848,11566
"Adssl1",88.9298954191952,0.934405125220295,0.393768042879211,0.00677656015574692,0.0125609503349869,11565
